[2025-12-11T11:37:03]
Strategy: greedy_ig
Pairwise: equal
News mode: BS
Num agents: 2
Iteration: 0
Error margin: None
Gaussian radius 5 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(25.0, 25.0, 5.4), (-25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
Strategy: greedy_ig
Pairwise: equal
News mode: BS
Num agents: 2
Iteration: 5
Error margin: None
Gaussian radius 5 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(-25.0, -25.0, 5.4), (25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
------------------------------------------------------------------------------------------------------------------------
0    	158826.13   	0.405   	0.0078  	[5.4, 5.4]	[up, up]	[807.8971, 807.8971]
1    	155963.84   	0.409   	0.0312  	[10.8, 10.8]	[up, up]	[1050.1340, 1047.9038]
2    	152561.41   	0.418   	0.0703  	[16.2, 16.2]	[front, back]	[1216.1145, 1217.4506]
3    	149871.65   	0.414   	0.0938  	[16.2, 16.2]	[right, left]	[1508.8933, 1511.4962]
4    	146212.17   	0.412   	0.1250  	[16.2, 16.2]	[front, back]	[1728.8258, 1714.0178]
5    	142383.00   	0.398   	0.1562  	[16.2, 16.2]	[right, left]	[2046.8140, 2036.4962]
6    	137580.88   	0.393   	0.1953  	[16.2, 16.2]	[front, back]	[2276.4362, 2273.2519]
7    	132598.87   	0.370   	0.2344  	[16.2, 16.2]	[right, left]	[2608.6940, 2608.2215]
8    	126654.46   	0.359   	0.2812  	[16.2, 16.2]	[right, left]	[2667.4813, 2642.7560]
9    	121164.28   	0.360   	0.3281  	[16.2, 16.2]	[right, left]	[2731.0174, 2727.9030]
10   	115532.65   	0.346   	0.3750  	[16.2, 16.2]	[right, left]	[2808.9806, 2803.1454]
11   	109673.75   	0.340   	0.4219  	[16.2, 16.2]	[right, left]	[2870.4948, 2869.7468]
12   	103775.05   	0.330   	0.4688  	[16.2, 16.2]	[right, left]	[2906.8262, 2902.7596]
13   	97998.55    	0.321   	0.5156  	[16.2, 16.2]	[right, left]	[2900.3672, 2918.2741]
14   	92122.37    	0.308   	0.5625  	[16.2, 16.2]	[right, left]	[2909.3922, 2910.0379]
15   	86248.11    	0.292   	0.6094  	[16.2, 16.2]	[right, left]	[2884.8235, 2919.0201]
16   	80574.31    	0.278   	0.6562  	[16.2, 16.2]	[right, left]	[2920.2611, 2911.5616]
17   	74595.25    	0.264   	0.7031  	[16.2, 16.2]	[right, left]	[2910.2680, 2905.8853]
18   	68842.88    	0.248   	0.7500  	[16.2, 16.2]	[front, back]	[2732.9868, 2713.6791]
19   	63831.13    	0.218   	0.7969  	[16.2, 16.2]	[front, back]	[2659.1346, 2654.2465]
20   	58579.76    	0.186   	0.8438  	[16.2, 16.2]	[front, back]	[2678.7330, 2677.7685]
21   	53211.60    	0.154   	0.8906  	[16.2, 16.2]	[front, back]	[2743.9904, 2745.7799]
22   	47603.95    	0.122   	0.9375  	[16.2, 16.2]	[front, back]	[2852.8365, 2827.5185]
23   	45558.61    	0.113   	0.9375  	[16.2, 16.2]	[front, back]	[2925.0965, 2930.4923]
24   	43502.73    	0.104   	0.9375  	[16.2, 16.2]	[front, back]	[2915.8164, 2919.5038]
25   	42026.17    	0.097   	0.9375  	[16.2, 16.2]	[front, back]	[2908.6021, 2915.3153]
26   	40922.36    	0.094   	0.9375  	[16.2, 16.2]	[front, back]	[2903.3205, 2922.5966]
27   	40002.09    	0.091   	0.9375  	[16.2, 16.2]	[front, back]	[2898.3346, 2912.3853]
28   	39335.24    	0.091   	0.9375  	[16.2, 16.2]	[left, right]	[2704.0211, 2735.5966]
29   	38335.27    	0.090   	0.9375  	[16.2, 16.2]	[left, right]	[2662.7934, 2673.1509]
30   	37368.01    	0.089   	0.9375  	[16.2, 16.2]	[left, right]	[2688.3647, 2692.6498]
31   	36225.42    	0.087   	0.9375  	[16.2, 16.2]	[left, right]	[2746.5007, 2744.4615]
32   	35128.11    	0.086   	0.9375  	[16.2, 16.2]	[left, right]	[2818.7333, 2819.1290]
33   	34190.45    	0.085   	0.9375  	[16.2, 16.2]	[left, right]	[2899.8312, 2907.4936]
34   	33222.35    	0.083   	0.9375  	[16.2, 16.2]	[left, right]	[2898.5982, 2922.5301]
35   	32236.65    	0.082   	0.9375  	[16.2, 16.2]	[left, right]	[2903.6287, 2928.2051]
36   	30838.67    	0.080   	0.9375  	[16.2, 16.2]	[left, right]	[2914.7252, 2910.6624]
37   	29241.51    	0.078   	0.9375  	[16.2, 16.2]	[left, right]	[2916.9729, 2896.8312]
38   	27156.95    	0.077   	0.9375  	[16.2, 16.2]	[back, front]	[2726.9674, 2707.2174]
39   	26415.95    	0.072   	0.9375  	[16.2, 16.2]	[back, front]	[2668.2549, 2656.4613]
40   	25508.47    	0.067   	0.9375  	[16.2, 16.2]	[back, front]	[2677.8109, 2679.8691]
41   	24420.88    	0.064   	0.9375  	[16.2, 16.2]	[back, front]	[2741.6553, 2742.1726]
42   	23346.85    	0.061   	0.9375  	[16.2, 16.2]	[right, left]	[2321.2672, 2341.1487]
43   	19696.89    	0.050   	0.9688  	[16.2, 16.2]	[right, left]	[2135.4612, 2147.2540]
44   	16032.53    	0.031   	1.0000  	[16.2, 16.2]	[right, left]	[1864.9785, 1881.2954]
45   	15249.60    	0.025   	1.0000  	[16.2, 16.2]	[right, left]	[1684.5674, 1692.2327]
46   	13937.19    	0.021   	1.0000  	[16.2, 16.2]	[back, front]	[1317.1008, 1335.0173]
47   	13229.09    	0.019   	1.0000  	[16.2, 16.2]	[back, front]	[1131.7811, 1145.8218]
48   	12745.68    	0.017   	1.0000  	[16.2, 16.2]	[right, left]	[918.9389, 919.8696]
49   	12304.48    	0.016   	1.0000  	[16.2, 16.2]	[right, left]	[787.9287, 781.9507]
50   	12043.63    	0.015   	1.0000  	[16.2, 16.2]	[right, left]	[705.0702, 696.1866]
51   	11821.49    	0.015   	1.0000  	[16.2, 16.2]	[right, up]	[670.0908, 660.0889]
52   	11560.28    	0.014   	1.0000  	[16.2, 21.7]	[up, front]	[650.4214, 668.4973]
53   	11294.24    	0.013   	1.0000  	[21.7, 21.7]	[right, left]	[661.8804, 669.0565]
54   	10905.91    	0.012   	1.0000  	[21.7, 21.7]	[back, left]	[680.2702, 699.0438]
55   	10501.01    	0.012   	1.0000  	[21.7, 21.7]	[back, front]	[722.8820, 738.2192]
56   	10091.29    	0.012   	1.0000  	[21.7, 21.7]	[back, front]	[820.0251, 822.0313]
57   	9417.54     	0.013   	1.0000  	[21.7, 21.7]	[hover, hover]	[716.0024, 716.0189]
58   	8964.22     	0.013   	1.0000  	[21.7, 21.7]	[hover, hover]	[625.3789, 627.6271]
59   	8557.36     	0.011   	1.0000  	[21.7, 21.7]	[hover, hover]	[546.8178, 552.1392]
60   	8228.85     	0.011   	1.0000  	[21.7, 21.7]	[hover, hover]	[480.1699, 490.4122]
61   	7873.97     	0.010   	1.0000  	[21.7, 21.7]	[left, hover]	[421.1786, 429.5009]
62   	7699.32     	0.010   	1.0000  	[21.7, 21.7]	[left, hover]	[412.8808, 379.2824]
63   	7515.99     	0.009   	1.0000  	[21.7, 21.7]	[left, hover]	[428.1815, 337.0370]
64   	7328.96     	0.009   	1.0000  	[21.7, 21.7]	[left, right]	[447.7810, 303.7863]
65   	7172.81     	0.009   	1.0000  	[21.7, 21.7]	[left, right]	[504.9908, 311.7306]
66   	7041.98     	0.009   	1.0000  	[21.7, 21.7]	[left, right]	[570.2050, 354.7239]
67   	6902.46     	0.008   	1.0000  	[21.7, 21.7]	[left, right]	[666.4092, 384.9149]
68   	6693.39     	0.008   	1.0000  	[21.7, 21.7]	[left, right]	[795.8040, 452.5734]
69   	6466.69     	0.008   	1.0000  	[21.7, 21.7]	[front, right]	[779.0321, 539.3516]
70   	6262.40     	0.008   	1.0000  	[21.7, 21.7]	[front, right]	[742.6418, 636.9904]
71   	6032.99     	0.007   	1.0000  	[21.7, 21.7]	[front, right]	[668.9627, 773.5437]
72   	5783.36     	0.007   	1.0000  	[21.7, 21.7]	[front, back]	[612.4352, 772.3432]
73   	5594.47     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[623.4328, 741.8147]
74   	5467.81     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[655.9867, 666.4458]
75   	5335.34     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[710.0864, 611.8880]
76   	5216.29     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[821.6381, 626.5756]
77   	5102.03     	0.005   	1.0000  	[21.7, 21.7]	[hover, back]	[715.1501, 650.0689]
78   	4971.55     	0.005   	1.0000  	[21.7, 21.7]	[hover, back]	[624.9634, 696.7841]
79   	4845.53     	0.005   	1.0000  	[21.7, 21.7]	[hover, back]	[541.6545, 812.2866]
80   	4678.14     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[477.9237, 708.1711]
81   	4541.57     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[419.4394, 626.4503]
82   	4408.34     	0.004   	1.0000  	[21.7, 21.7]	[right, hover]	[379.5469, 548.1370]
83   	4321.08     	0.004   	1.0000  	[21.7, 21.7]	[right, hover]	[382.5584, 480.6959]
84   	4256.01     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[367.2188, 426.3472]
85   	4211.78     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[385.3737, 418.0107]
86   	4151.88     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[430.0347, 401.6972]
87   	4088.73     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[511.0718, 410.2180]
88   	4035.40     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[610.4349, 449.3668]
89   	3961.50     	0.003   	1.0000  	[21.7, 21.7]	[right, left]	[754.3127, 525.9248]
90   	3836.16     	0.003   	1.0000  	[21.7, 21.7]	[hover, left]	[658.0564, 626.7128]
91   	3728.07     	0.003   	1.0000  	[21.7, 21.7]	[hover, left]	[580.1502, 769.5355]
92   	3591.23     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[507.7345, 671.8154]
93   	3465.46     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[448.9447, 583.8533]
94   	3383.25     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[398.4772, 515.7891]
95   	3291.31     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[349.0564, 454.3618]
96   	3231.22     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[309.0866, 397.2172]
97   	3131.24     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[272.4540, 352.0918]
98   	3077.69     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[245.4856, 316.1868]
99   	3016.34     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[217.0671, 281.3452]
[2025-12-11T11:37:37]
Strategy: greedy_ig
Pairwise: equal
News mode: BS
Num agents: 2
Iteration: 6
Error margin: None
Gaussian radius 5 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(25.0, 25.0, 5.4), (-25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
------------------------------------------------------------------------------------------------------------------------
0    	158826.13   	0.405   	0.0078  	[5.4, 5.4]	[up, up]	[807.8971, 807.8971]
1    	155956.52   	0.409   	0.0312  	[10.8, 10.8]	[up, up]	[1049.1203, 1047.0929]
2    	152541.47   	0.419   	0.0703  	[16.2, 16.2]	[back, back]	[1218.5389, 1211.2301]
3    	149897.95   	0.414   	0.0938  	[16.2, 16.2]	[left, right]	[1511.4821, 1513.2401]
4    	146213.46   	0.412   	0.1250  	[16.2, 16.2]	[back, back]	[1730.0320, 1721.0269]
5    	142346.55   	0.399   	0.1562  	[16.2, 16.2]	[left, right]	[2049.3394, 2033.8366]
6    	137601.98   	0.393   	0.1953  	[16.2, 16.2]	[left, back]	[2284.4989, 2271.1261]
7    	132625.41   	0.388   	0.2344  	[16.2, 16.2]	[back, right]	[2618.9421, 2608.5872]
8    	126712.33   	0.365   	0.2812  	[16.2, 16.2]	[left, right]	[2640.3586, 2662.6611]
9    	121260.59   	0.362   	0.3281  	[16.2, 16.2]	[left, right]	[2690.2499, 2740.7310]
10   	115694.19   	0.359   	0.3750  	[16.2, 16.2]	[back, back]	[2617.9365, 2629.9455]
11   	110760.26   	0.335   	0.4219  	[16.2, 16.2]	[up, up]	[2750.5603, 2757.7026]
12   	105738.45   	0.305   	0.4844  	[21.7, 21.7]	[back, back]	[2800.8142, 2810.6333]
13   	100017.32   	0.271   	0.5391  	[21.7, 21.7]	[back, back]	[2906.6145, 2896.5401]
14   	94131.41    	0.243   	0.5938  	[21.7, 21.7]	[back, back]	[3018.8504, 3000.3773]
15   	88073.21    	0.210   	0.6484  	[21.7, 21.7]	[back, back]	[3131.3672, 3106.0494]
16   	81962.06    	0.188   	0.7031  	[21.7, 21.7]	[back, back]	[3234.4900, 3208.1794]
17   	75772.95    	0.165   	0.7578  	[21.7, 21.7]	[back, back]	[3314.7517, 3313.0284]
18   	69325.52    	0.153   	0.8125  	[21.7, 21.7]	[back, back]	[3328.4420, 3322.8989]
19   	62997.45    	0.151   	0.8672  	[21.7, 21.7]	[back, back]	[3320.3045, 3327.2619]
20   	56806.79    	0.155   	0.9219  	[21.7, 21.7]	[right, left]	[3214.5989, 3211.2783]
21   	49968.15    	0.125   	0.9844  	[21.7, 21.7]	[hover, hover]	[2753.1243, 2743.5155]
22   	47087.68    	0.114   	0.9844  	[21.7, 21.7]	[hover, hover]	[2342.8636, 2333.0811]
23   	44388.40    	0.105   	0.9844  	[21.7, 21.7]	[hover, hover]	[2013.7558, 1997.5935]
24   	41696.33    	0.095   	0.9844  	[21.7, 21.7]	[hover, hover]	[1734.1619, 1717.1954]
25   	39341.43    	0.089   	0.9844  	[21.7, 21.7]	[left, hover]	[1502.4279, 1480.1570]
26   	37652.37    	0.082   	0.9844  	[21.7, 21.7]	[left, right]	[1752.0419, 1307.6003]
27   	36302.87    	0.079   	0.9844  	[21.7, 21.7]	[left, right]	[1946.5173, 1583.4941]
28   	35023.56    	0.075   	0.9844  	[21.7, 21.7]	[left, right]	[2135.4819, 1829.0804]
29   	34044.55    	0.073   	0.9844  	[21.7, 21.7]	[front, front]	[1956.3405, 1651.9222]
30   	32994.34    	0.071   	0.9844  	[21.7, 21.7]	[front, up]	[1781.9912, 1585.0455]
31   	32044.90    	0.069   	0.9844  	[21.7, 27.1]	[left, right]	[2156.8188, 1883.8133]
32   	31222.22    	0.068   	0.9844  	[21.7, 27.1]	[left, right]	[2500.2925, 2213.3374]
33   	30384.39    	0.065   	0.9844  	[21.7, 27.1]	[left, right]	[2821.0093, 2500.7426]
34   	29444.77    	0.064   	0.9844  	[21.7, 27.1]	[left, right]	[3070.6773, 2758.2148]
35   	27074.97    	0.051   	1.0000  	[21.7, 27.1]	[front, down]	[2952.5406, 2878.5972]
36   	26534.73    	0.048   	1.0000  	[21.7, 21.7]	[front, right]	[2912.0697, 3046.3997]
37   	24991.93    	0.046   	1.0000  	[21.7, 21.7]	[front, front]	[2925.8595, 2726.9898]
38   	23763.20    	0.042   	1.0000  	[21.7, 21.7]	[front, front]	[2960.4192, 2727.4001]
39   	22495.92    	0.041   	1.0000  	[21.7, 21.7]	[front, front]	[3039.4698, 2762.6499]
40   	21386.50    	0.036   	1.0000  	[21.7, 21.7]	[front, front]	[3125.2446, 2804.0893]
41   	20147.07    	0.036   	1.0000  	[21.7, 21.7]	[hover, front]	[2639.0859, 2900.9578]
42   	19162.95    	0.032   	1.0000  	[21.7, 21.7]	[hover, front]	[2255.3851, 3000.6905]
43   	18038.32    	0.031   	1.0000  	[21.7, 21.7]	[hover, front]	[1925.5248, 3112.7425]
44   	17063.72    	0.029   	1.0000  	[21.7, 21.7]	[hover, hover]	[1655.0732, 2617.2219]
45   	16239.53    	0.026   	1.0000  	[21.7, 21.7]	[hover, hover]	[1436.6756, 2231.3954]
46   	15377.38    	0.025   	1.0000  	[21.7, 21.7]	[right, hover]	[1259.5725, 1907.0799]
47   	14815.97    	0.023   	1.0000  	[21.7, 21.7]	[left, hover]	[1113.6288, 1628.1489]
48   	14264.25    	0.022   	1.0000  	[21.7, 21.7]	[right, hover]	[979.2565, 1432.2646]
49   	13788.32    	0.021   	1.0000  	[21.7, 21.7]	[right, left]	[892.6705, 1259.8102]
50   	13296.89    	0.020   	1.0000  	[21.7, 21.7]	[right, left]	[784.9806, 1083.0421]
51   	12944.79    	0.019   	1.0000  	[21.7, 21.7]	[right, right]	[695.6413, 932.4220]
52   	12610.19    	0.019   	1.0000  	[21.7, 21.7]	[right, right]	[636.3517, 846.3853]
53   	12311.44    	0.018   	1.0000  	[21.7, 21.7]	[right, hover]	[569.4520, 730.2553]
54   	12087.87    	0.018   	1.0000  	[21.7, 21.7]	[right, back]	[549.8884, 639.2232]
55   	11901.29    	0.017   	1.0000  	[21.7, 21.7]	[right, back]	[733.0656, 611.1018]
56   	11671.41    	0.017   	1.0000  	[21.7, 21.7]	[back, back]	[649.1770, 628.0847]
57   	11454.48    	0.016   	1.0000  	[21.7, 21.7]	[back, back]	[605.3420, 696.0339]
58   	11304.61    	0.016   	1.0000  	[21.7, 21.7]	[back, back]	[576.1523, 790.3411]
59   	11015.00    	0.016   	1.0000  	[21.7, 21.7]	[back, back]	[561.1121, 917.1153]
60   	10725.19    	0.015   	1.0000  	[21.7, 21.7]	[back, back]	[568.5724, 1080.7045]
61   	10333.80    	0.015   	1.0000  	[21.7, 21.7]	[back, back]	[560.7227, 1359.1002]
62   	9826.61     	0.014   	1.0000  	[21.7, 21.7]	[back, hover]	[582.9238, 1149.5819]
63   	9396.56     	0.013   	1.0000  	[21.7, 21.7]	[hover, hover]	[504.2301, 965.3095]
64   	9065.77     	0.012   	1.0000  	[21.7, 21.7]	[hover, hover]	[449.7346, 839.6686]
65   	8842.69     	0.012   	1.0000  	[21.7, 21.7]	[up, hover]	[400.8030, 732.2502]
66   	8641.23     	0.011   	1.0000  	[27.1, 21.7]	[left, hover]	[485.1020, 650.2882]
67   	8429.35     	0.011   	1.0000  	[27.1, 21.7]	[left, hover]	[490.2289, 568.2682]
68   	8250.96     	0.011   	1.0000  	[27.1, 21.7]	[left, hover]	[560.8603, 505.0941]
69   	8094.47     	0.010   	1.0000  	[27.1, 21.7]	[left, hover]	[693.6221, 450.5724]
70   	7927.69     	0.010   	1.0000  	[27.1, 21.7]	[left, hover]	[842.5131, 402.9066]
71   	7733.81     	0.010   	1.0000  	[27.1, 21.7]	[left, hover]	[1006.3857, 358.0214]
72   	7481.60     	0.009   	1.0000  	[27.1, 21.7]	[left, hover]	[1191.2108, 317.1689]
73   	7082.64     	0.010   	1.0000  	[27.1, 21.7]	[down, left]	[1125.0280, 289.2148]
74   	6973.70     	0.009   	1.0000  	[21.7, 21.7]	[left, left]	[1331.5017, 275.2097]
75   	6519.12     	0.009   	1.0000  	[21.7, 21.7]	[back, left]	[1522.4250, 276.6731]
76   	6129.96     	0.008   	1.0000  	[21.7, 21.7]	[hover, left]	[1286.2784, 269.7142]
77   	5868.55     	0.007   	1.0000  	[21.7, 21.7]	[hover, left]	[1105.1142, 278.3950]
78   	5572.44     	0.007   	1.0000  	[21.7, 21.7]	[hover, left]	[943.7296, 320.5746]
79   	5315.30     	0.006   	1.0000  	[21.7, 21.7]	[hover, left]	[796.3373, 380.0729]
80   	5073.48     	0.006   	1.0000  	[21.7, 21.7]	[hover, up]	[685.8464, 433.1680]
81   	4828.99     	0.005   	1.0000  	[21.7, 27.1]	[hover, front]	[609.3589, 518.3536]
82   	4663.50     	0.005   	1.0000  	[21.7, 27.1]	[hover, front]	[528.7392, 510.6204]
83   	4548.05     	0.005   	1.0000  	[21.7, 27.1]	[hover, front]	[483.1149, 501.4384]
84   	4391.78     	0.004   	1.0000  	[21.7, 27.1]	[hover, front]	[427.2768, 495.1069]
85   	4277.77     	0.004   	1.0000  	[21.7, 27.1]	[hover, front]	[379.0682, 499.4711]
86   	4166.62     	0.004   	1.0000  	[21.7, 27.1]	[hover, front]	[335.7156, 508.2326]
87   	4056.57     	0.004   	1.0000  	[21.7, 27.1]	[hover, front]	[298.3543, 550.6106]
88   	3947.46     	0.004   	1.0000  	[21.7, 27.1]	[hover, down]	[264.2691, 520.0216]
89   	3860.67     	0.003   	1.0000  	[21.7, 21.7]	[hover, left]	[237.5881, 620.7763]
90   	3779.90     	0.003   	1.0000  	[21.7, 21.7]	[hover, front]	[207.3739, 657.4544]
91   	3650.27     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[185.9549, 576.3882]
92   	3540.11     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[165.8670, 510.8128]
93   	3445.32     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[150.7972, 445.4604]
94   	3360.82     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[135.6697, 394.7335]
95   	3301.59     	0.002   	1.0000  	[21.7, 21.7]	[front, hover]	[125.2163, 347.7054]
96   	3251.54     	0.002   	1.0000  	[21.7, 21.7]	[front, hover]	[126.6166, 303.4608]
97   	3183.33     	0.002   	1.0000  	[21.7, 21.7]	[front, hover]	[166.0306, 264.3647]
98   	3137.76     	0.002   	1.0000  	[21.7, 21.7]	[front, hover]	[201.6916, 234.0688]
99   	3093.18     	0.002   	1.0000  	[21.7, 21.7]	[front, hover]	[243.7582, 206.8328]
[2025-12-11T11:37:43]
Strategy: greedy_ig
Pairwise: equal
News mode: BS
Num agents: 2
Iteration: 7
Error margin: None
Gaussian radius 5 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(-25.0, 25.0, 5.4), (25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
------------------------------------------------------------------------------------------------------------------------
0    	158826.13   	0.405   	0.0078  	[5.4, 5.4]	[up, up]	[807.8971, 807.8971]
1    	155982.55   	0.409   	0.0312  	[10.8, 10.8]	[up, up]	[1054.7971, 1047.9038]
2    	152567.93   	0.418   	0.0703  	[16.2, 16.2]	[back, back]	[1216.9217, 1217.4506]
3    	149872.18   	0.414   	0.0938  	[16.2, 16.2]	[right, left]	[1508.5186, 1511.4962]
4    	146200.98   	0.412   	0.1250  	[16.2, 16.2]	[back, back]	[1731.0915, 1714.0178]
5    	142371.72   	0.398   	0.1562  	[16.2, 16.2]	[right, left]	[2045.6554, 2036.4962]
6    	137625.72   	0.393   	0.1953  	[16.2, 16.2]	[back, back]	[2291.3885, 2273.2519]
7    	132534.25   	0.375   	0.2344  	[16.2, 16.2]	[right, left]	[2607.7770, 2608.2215]
8    	126627.46   	0.364   	0.2812  	[16.2, 16.2]	[right, left]	[2659.4057, 2642.7560]
9    	121198.99   	0.364   	0.3281  	[16.2, 16.2]	[right, left]	[2721.9916, 2727.9030]
10   	115580.32   	0.356   	0.3750  	[16.2, 16.2]	[back, back]	[2620.9045, 2624.7392]
11   	110679.26   	0.335   	0.4219  	[16.2, 16.2]	[up, up]	[2757.1329, 2748.0052]
12   	105562.80   	0.306   	0.4844  	[21.7, 21.7]	[back, back]	[2803.5859, 2799.0120]
13   	99977.42    	0.272   	0.5391  	[21.7, 21.7]	[back, back]	[2909.7111, 2900.0880]
14   	94111.15    	0.243   	0.5938  	[21.7, 21.7]	[back, back]	[3012.2754, 3001.1519]
15   	88116.51    	0.210   	0.6484  	[21.7, 21.7]	[back, back]	[3122.0313, 3111.5307]
16   	81958.09    	0.188   	0.7031  	[21.7, 21.7]	[back, back]	[3226.3186, 3213.2471]
17   	75704.77    	0.165   	0.7578  	[21.7, 21.7]	[back, back]	[3313.5998, 3309.2998]
18   	69261.67    	0.153   	0.8125  	[21.7, 21.7]	[back, back]	[3326.3731, 3318.4689]
19   	62940.62    	0.151   	0.8672  	[21.7, 21.7]	[back, back]	[3320.8097, 3326.0683]
20   	56777.71    	0.154   	0.9219  	[21.7, 21.7]	[left, right]	[3208.3223, 3207.4799]
21   	49838.46    	0.125   	0.9844  	[21.7, 21.7]	[hover, hover]	[2747.6182, 2740.1209]
22   	47129.08    	0.114   	0.9844  	[21.7, 21.7]	[hover, hover]	[2343.7891, 2329.2231]
23   	44315.13    	0.105   	0.9844  	[21.7, 21.7]	[hover, hover]	[2012.3023, 1986.8956]
24   	41759.63    	0.095   	0.9844  	[21.7, 21.7]	[hover, hover]	[1734.5389, 1717.7236]
25   	39281.31    	0.089   	0.9844  	[21.7, 21.7]	[hover, hover]	[1505.0960, 1475.6982]
26   	37076.09    	0.082   	0.9844  	[21.7, 21.7]	[right, left]	[1345.6184, 1318.8631]
27   	36029.40    	0.079   	0.9844  	[21.7, 21.7]	[right, left]	[1623.0451, 1603.9221]
28   	34655.28    	0.075   	0.9844  	[21.7, 21.7]	[right, left]	[1857.7013, 1847.7067]
29   	33518.71    	0.073   	0.9844  	[21.7, 21.7]	[right, left]	[2083.6048, 2066.0884]
30   	32693.25    	0.070   	0.9844  	[21.7, 21.7]	[right, left]	[2416.1831, 2415.2897]
31   	31935.60    	0.069   	0.9844  	[21.7, 21.7]	[right, left]	[2794.5222, 2785.1139]
32   	31034.21    	0.067   	0.9844  	[21.7, 21.7]	[right, left]	[3089.2506, 3071.6387]
33   	30119.30    	0.066   	0.9844  	[21.7, 21.7]	[right, left]	[3319.0141, 3302.6899]
34   	28461.58    	0.064   	0.9844  	[21.7, 21.7]	[front, front]	[3116.2924, 3110.6888]
35   	26639.26    	0.054   	0.9922  	[21.7, 21.7]	[front, front]	[2996.6324, 3004.7715]
36   	24898.89    	0.046   	1.0000  	[21.7, 21.7]	[front, front]	[2949.1431, 2949.6678]
37   	23720.97    	0.042   	1.0000  	[21.7, 21.7]	[front, front]	[2950.2407, 2952.7014]
38   	22512.92    	0.040   	1.0000  	[21.7, 21.7]	[front, front]	[3004.2577, 2989.2470]
39   	21377.08    	0.037   	1.0000  	[21.7, 21.7]	[front, front]	[3061.5270, 3054.1854]
40   	20211.99    	0.035   	1.0000  	[21.7, 21.7]	[front, front]	[3145.1913, 3154.0042]
41   	18922.94    	0.032   	1.0000  	[21.7, 21.7]	[front, front]	[3243.2609, 3249.3089]
42   	17416.95    	0.031   	1.0000  	[21.7, 21.7]	[hover, hover]	[2732.4677, 2736.7556]
43   	16329.35    	0.027   	1.0000  	[21.7, 21.7]	[hover, hover]	[2327.5027, 2338.6493]
44   	15418.56    	0.026   	1.0000  	[21.7, 21.7]	[hover, hover]	[1996.1570, 2004.5605]
45   	14596.85    	0.024   	1.0000  	[21.7, 21.7]	[hover, hover]	[1726.4341, 1717.6545]
46   	13883.82    	0.022   	1.0000  	[21.7, 21.7]	[hover, right]	[1497.2706, 1499.0282]
47   	13208.07    	0.020   	1.0000  	[21.7, 21.7]	[left, left]	[1308.9793, 1320.0277]
48   	12654.63    	0.019   	1.0000  	[21.7, 21.7]	[left, right]	[1166.4267, 1138.4974]
49   	12195.82    	0.018   	1.0000  	[21.7, 21.7]	[left, right]	[1034.2335, 1018.8285]
50   	11750.42    	0.017   	1.0000  	[21.7, 21.7]	[hover, right]	[885.0139, 908.8353]
51   	11379.08    	0.016   	1.0000  	[21.7, 21.7]	[right, right]	[778.8629, 796.0386]
52   	11120.75    	0.016   	1.0000  	[21.7, 21.7]	[right, left]	[721.0265, 717.0194]
53   	10841.76    	0.015   	1.0000  	[21.7, 21.7]	[right, left]	[724.2047, 654.7329]
54   	10597.56    	0.015   	1.0000  	[21.7, 21.7]	[hover, left]	[649.1221, 623.1400]
